"County","date","Absentee Applications","Ballots Reported Sent","Ballots Reported Returned","In-Person Absentee Ballots","reg_voter","total_est","vap_est","cvap_est","oneday_absentee_app","oneday_ballot_sent","oneday_ballot_returned","oneday_absentee_person","oneday_absentee_app_prop","oneday_ballot_sent_prop","oneday_ballot_returned_prop","oneday_absentee_person_prop","week","oneweek_absentee_app.x","ooneweek_ballot_sent","oneweek_ballot_returned","oneweek_absentee_person","oneweek_absentee_app.y","lag.value","oneweek_absentee_app_prop","prop_reg_absentee_applied","prop_reg_absentee_person","prop_vap_reg","prop_cvap_reg","prop_ballot_sent","prop_ballot_returned","prop_reg_absentee_applied_wk","prop_reg_absentee_person_wk","prop_ballot_sent_wk","prop_ballot_returned_wk","total_absentee_requests"
"TREMPEALEAU COUNTY",2020-10-09,3322,3046,1414,NA,16388,29440,22160,21425,103,93,131,NA,0.0319975147561354,0.0314933965458855,0.102104442712393,NA,6,440,509,605,NA,440,294,0.496598639455782,0.2,NA,0.74,0.76,0.92,0.43,0.2,NA,0.92,0.43,2066233
"TREMPEALEAU COUNTY",2020-10-10,3403,3166,1567,NA,16388,29440,22160,21425,81,120,153,NA,0.0243829018663456,0.0393959290873276,0.108203677510608,NA,6,440,509,605,NA,440,294,0.496598639455782,0.21,NA,0.74,0.76,0.93,0.46,0.21,NA,0.93,0.46,2066233
"TREMPEALEAU COUNTY",2020-10-11,3404,3166,1567,NA,16388,29440,22160,21425,1,0,0,NA,0.00029385836027035,0,0,NA,6,440,509,605,NA,440,294,0.496598639455782,0.21,NA,0.74,0.76,0.93,0.46,0.21,NA,0.93,0.46,2066233
"TREMPEALEAU COUNTY",2020-10-12,3410,3171,1570,NA,16388,29440,22160,21425,6,5,3,NA,0.00176263219741481,0.00157927984838913,0.001914486279515,NA,7,328,354,554,NA,328,440,-0.254545454545455,0.21,NA,0.74,0.76,0.93,0.46,0.21,NA,0.93,0.46,2066233
"TREMPEALEAU COUNTY",2020-10-13,3454,3214,1633,NA,16388,29440,22160,21425,44,43,63,NA,0.0129032258064516,0.0135603910438348,0.0401273885350318,NA,7,328,354,554,NA,328,440,-0.254545454545455,0.21,NA,0.74,0.76,0.93,0.47,0.21,NA,0.93,0.47,2066233
"TREMPEALEAU COUNTY",2020-10-14,3495,3257,1720,NA,16388,29440,22160,21425,41,43,87,NA,0.0118702953097858,0.0133789670192906,0.0532761788120025,NA,7,328,354,554,NA,328,440,-0.254545454545455,0.21,NA,0.74,0.76,0.93,0.49,0.21,NA,0.93,0.49,2066233
"TREMPEALEAU COUNTY",2020-10-15,3564,3343,1849,NA,16388,29440,22160,21425,69,86,129,NA,0.0197424892703863,0.026404666871354,0.075,NA,7,328,354,554,NA,328,440,-0.254545454545455,0.22,NA,0.74,0.76,0.94,0.52,0.22,NA,0.94,0.52,2066233
"TREMPEALEAU COUNTY",2020-10-16,3660,3435,1975,NA,16388,29440,22160,21425,96,92,126,NA,0.0269360269360269,0.02752019144481,0.0681449432125473,NA,7,328,354,554,NA,328,440,-0.254545454545455,0.22,NA,0.74,0.76,0.94,0.54,0.22,NA,0.94,0.54,2066233
"TREMPEALEAU COUNTY",2020-10-17,3730,3517,2099,NA,16388,29440,22160,21425,70,82,124,NA,0.0191256830601093,0.0238719068413392,0.0627848101265823,NA,7,328,354,554,NA,328,440,-0.254545454545455,0.23,NA,0.74,0.76,0.94,0.56,0.23,NA,0.94,0.56,2066233
"TREMPEALEAU COUNTY",2020-10-18,3732,3520,2121,NA,16388,29440,22160,21425,2,3,22,NA,0.000536193029490617,0.000852999715666761,0.0104811815150071,NA,7,328,354,554,NA,328,440,-0.254545454545455,0.23,NA,0.74,0.76,0.94,0.57,0.23,NA,0.94,0.57,2066233
"TREMPEALEAU COUNTY",2020-10-19,3739,3526,2125,NA,16388,29440,22160,21425,7,6,4,NA,0.00187566988210075,0.00170454545454545,0.00188590287600189,NA,8,189,291,557,NA,189,328,-0.423780487804878,0.23,NA,0.74,0.76,0.94,0.57,0.23,NA,0.94,0.57,2066233
"TREMPEALEAU COUNTY",2020-10-20,3825,3675,2280,NA,16388,29440,22160,21425,86,149,155,NA,0.0230008023535705,0.0422575155984118,0.0729411764705882,NA,8,189,291,557,NA,189,328,-0.423780487804878,0.23,NA,0.74,0.76,0.96,0.6,0.23,NA,0.96,0.6,2066233
"TREMPEALEAU COUNTY",2020-10-21,3854,3709,2356,68,16388,29440,22160,21425,29,34,76,NA,0.00758169934640523,0.00925170068027211,0.0333333333333333,NA,8,189,291,557,NA,189,328,-0.423780487804878,0.24,0,0.74,0.76,0.96,0.61,0.24,0,0.96,0.61,2066233
"TREMPEALEAU COUNTY",2020-10-22,3870,3728,2432,149,16388,29440,22160,21425,16,19,76,81,0.0041515308770109,0.00512267457535724,0.032258064516129,1.19117647058824,8,189,291,557,NA,189,328,-0.423780487804878,0.24,0.01,0.74,0.76,0.96,0.63,0.24,0.01,0.96,0.63,2066233
"TREMPEALEAU COUNTY",2020-10-23,3905,3798,2622,350,16388,29440,22160,21425,35,70,190,201,0.00904392764857881,0.0187768240343348,0.078125,1.3489932885906,8,189,291,557,NA,189,328,-0.423780487804878,0.24,0.02,0.74,0.76,0.97,0.67,0.24,0.02,0.97,0.67,2066233
"TREMPEALEAU COUNTY",2020-10-24,3920,3812,2665,428,16388,29440,22160,21425,15,14,43,78,0.00384122919334187,0.00368615060558189,0.0163996948893974,0.222857142857143,8,189,291,557,NA,189,328,-0.423780487804878,0.24,0.03,0.74,0.76,0.97,0.68,0.24,0.03,0.97,0.68,2066233
"TREMPEALEAU COUNTY",2020-10-25,3921,3811,2678,439,16388,29440,22160,21425,1,-1,13,11,0.000255102040816327,-0.000262329485834208,0.0048780487804878,0.0257009345794393,8,189,291,557,NA,189,328,-0.423780487804878,0.24,0.03,0.74,0.76,0.97,0.68,0.24,0.03,0.97,0.68,2066233
"TREMPEALEAU COUNTY",2020-10-26,3934,3826,2692,439,16388,29440,22160,21425,13,15,14,0,0.00331548074470798,0.00393597480976122,0.00522778192681105,0,9,107,142,597,682,107,189,-0.433862433862434,0.24,0.03,0.74,0.76,0.97,0.68,0.24,0.03,0.97,0.68,2066233
"TREMPEALEAU COUNTY",2020-10-27,3976,3882,2830,557,16388,29440,22160,21425,42,56,138,118,0.0106761565836299,0.014636696288552,0.0512630014858841,0.26879271070615,9,107,142,597,682,107,189,-0.433862433862434,0.24,0.03,0.74,0.76,0.98,0.71,0.24,0.03,0.98,0.71,2066233
"TREMPEALEAU COUNTY",2020-10-28,3989,3907,2969,733,16388,29440,22160,21425,13,25,139,176,0.00326961770623742,0.00643997939206595,0.0491166077738516,0.315978456014363,9,107,142,597,682,107,189,-0.433862433862434,0.24,0.04,0.74,0.76,0.98,0.74,0.24,0.04,0.98,0.74,2066233
"TREMPEALEAU COUNTY",2020-10-29,4014,3935,3110,815,16388,29440,22160,21425,25,28,141,82,0.0062672348959639,0.00716662400819043,0.047490737622095,0.111869031377899,9,107,142,597,682,107,189,-0.433862433862434,0.24,0.05,0.74,0.76,0.98,0.77,0.24,0.05,0.98,0.77,2066233
"TREMPEALEAU COUNTY",2020-10-30,4022,3944,3203,940,16388,29440,22160,21425,8,9,93,125,0.00199302441454908,0.00228716645489199,0.029903536977492,0.153374233128834,9,107,142,597,682,107,189,-0.433862433862434,0.25,0.06,0.74,0.76,0.98,0.8,0.25,0.06,0.98,0.8,2066233
"TREMPEALEAU COUNTY",2020-10-31,4027,3952,3263,1076,16388,29440,22160,21425,5,8,60,136,0.00124316260566882,0.00202839756592292,0.0187324383390571,0.14468085106383,9,107,142,597,682,107,189,-0.433862433862434,0.25,0.07,0.74,0.76,0.98,0.81,0.25,0.07,0.98,0.81,2066233
"TREMPEALEAU COUNTY",2020-11-01,4028,3953,3275,1121,16388,29440,22160,21425,1,1,12,45,0.000248323814253787,0.000253036437246964,0.00367759730309531,0.04182156133829,9,107,142,597,682,107,189,-0.433862433862434,0.25,0.07,0.74,0.76,0.98,0.81,0.25,0.07,0.98,0.81,2066233
"TREMPEALEAU COUNTY",2020-11-02,4036,3962,3316,1129,16388,29440,22160,21425,8,9,41,8,0.00198609731876862,0.00227675183405009,0.0125190839694656,0.00713648528099911,10,8,9,41,8,8,107,-0.925233644859813,0.25,0.07,0.74,0.76,0.98,0.82,0.25,0.07,0.98,0.82,2066233
"VERNON COUNTY",2020-09-01,3103,NA,NA,NA,17160,30515,22545,22405,0,0,0,0,NA,NA,NA,NA,1,52,NA,NA,NA,52,NA,NA,0.18,NA,0.76,0.77,NA,NA,0.18,NA,NA,NA,2066233
"VERNON COUNTY",2020-09-02,3116,NA,NA,NA,17160,30515,22545,22405,13,NA,NA,NA,0.00418949403802771,NA,NA,NA,1,52,NA,NA,NA,52,NA,NA,0.18,NA,0.76,0.77,NA,NA,0.18,NA,NA,NA,2066233
"VERNON COUNTY",2020-09-03,3130,NA,NA,NA,17160,30515,22545,22405,14,NA,NA,NA,0.00449293966623877,NA,NA,NA,1,52,NA,NA,NA,52,NA,NA,0.18,NA,0.76,0.77,NA,NA,0.18,NA,NA,NA,2066233
"VERNON COUNTY",2020-09-04,3155,NA,NA,NA,17160,30515,22545,22405,25,NA,NA,NA,0.00798722044728434,NA,NA,NA,1,52,NA,NA,NA,52,NA,NA,0.18,NA,0.76,0.77,NA,NA,0.18,NA,NA,NA,2066233
"VERNON COUNTY",2020-09-07,3203,NA,NA,NA,17160,30515,22545,22405,48,NA,NA,NA,0.0152139461172742,NA,NA,NA,2,113,NA,NA,NA,113,52,1.17307692307692,0.19,NA,0.76,0.77,NA,NA,0.19,NA,NA,NA,2066233
"VERNON COUNTY",2020-09-08,3218,NA,NA,NA,17160,30515,22545,22405,15,NA,NA,NA,0.00468310958476428,NA,NA,NA,2,113,NA,NA,NA,113,52,1.17307692307692,0.19,NA,0.76,0.77,NA,NA,0.19,NA,NA,NA,2066233
"VERNON COUNTY",2020-09-09,3228,NA,NA,NA,17160,30515,22545,22405,10,NA,NA,NA,0.00310752019888129,NA,NA,NA,2,113,NA,NA,NA,113,52,1.17307692307692,0.19,NA,0.76,0.77,NA,NA,0.19,NA,NA,NA,2066233
"VERNON COUNTY",2020-09-10,3234,NA,NA,NA,17160,30515,22545,22405,6,NA,NA,NA,0.00185873605947955,NA,NA,NA,2,113,NA,NA,NA,113,52,1.17307692307692,0.19,NA,0.76,0.77,NA,NA,0.19,NA,NA,NA,2066233
"VERNON COUNTY",2020-09-11,3242,NA,NA,NA,17160,30515,22545,22405,8,NA,NA,NA,0.00247371675943105,NA,NA,NA,2,113,NA,NA,NA,113,52,1.17307692307692,0.19,NA,0.76,0.77,NA,NA,0.19,NA,NA,NA,2066233
"VERNON COUNTY",2020-09-12,3268,NA,NA,NA,17160,30515,22545,22405,26,NA,NA,NA,0.00801974090067859,NA,NA,NA,2,113,NA,NA,NA,113,52,1.17307692307692,0.19,NA,0.76,0.77,NA,NA,0.19,NA,NA,NA,2066233
"VERNON COUNTY",2020-09-14,3309,NA,NA,NA,17160,30515,22545,22405,41,NA,NA,NA,0.0125458996328029,NA,NA,NA,3,270,NA,NA,NA,270,113,1.38938053097345,0.19,NA,0.76,0.77,NA,NA,0.19,NA,NA,NA,2066233
"VERNON COUNTY",2020-09-15,3338,NA,NA,NA,17160,30515,22545,22405,29,NA,NA,NA,0.00876397703233605,NA,NA,NA,3,270,NA,NA,NA,270,113,1.38938053097345,0.19,NA,0.76,0.77,NA,NA,0.19,NA,NA,NA,2066233
"VERNON COUNTY",2020-09-16,3353,NA,NA,NA,17160,30515,22545,22405,15,NA,NA,NA,0.00449370880766926,NA,NA,NA,3,270,NA,NA,NA,270,113,1.38938053097345,0.2,NA,0.76,0.77,NA,NA,0.2,NA,NA,NA,2066233
"VERNON COUNTY",2020-09-17,3488,1547,0,NA,17160,30515,22545,22405,135,NA,NA,NA,0.040262451535938,NA,NA,NA,3,270,NA,NA,NA,270,113,1.38938053097345,0.2,NA,0.76,0.77,0.44,0,0.2,NA,0.44,0,2066233
"VERNON COUNTY",2020-09-18,3505,1549,0,NA,17160,30515,22545,22405,17,2,0,NA,0.00487385321100917,0.00129282482223659,NA,NA,3,270,NA,NA,NA,270,113,1.38938053097345,0.2,NA,0.76,0.77,0.44,0,0.2,NA,0.44,0,2066233
"VERNON COUNTY",2020-09-19,3538,1610,0,NA,17160,30515,22545,22405,33,61,0,NA,0.0094151212553495,0.039380245319561,NA,NA,3,270,NA,NA,NA,270,113,1.38938053097345,0.21,NA,0.76,0.77,0.46,0,0.21,NA,0.46,0,2066233
"VERNON COUNTY",2020-09-21,3627,1841,0,NA,17160,30515,22545,22405,89,231,0,NA,0.0251554550593556,0.143478260869565,NA,NA,4,569,1241,282,NA,569,270,1.10740740740741,0.21,NA,0.76,0.77,0.51,0,0.21,NA,0.51,0,2066233
"VERNON COUNTY",2020-09-22,3694,1895,35,NA,17160,30515,22545,22405,67,54,35,NA,0.0184725668596636,0.0293318848451928,Inf,NA,4,569,1241,282,NA,569,270,1.10740740740741,0.22,NA,0.76,0.77,0.51,0.01,0.22,NA,0.51,0.01,2066233
"VERNON COUNTY",2020-09-23,3721,1933,111,NA,17160,30515,22545,22405,27,38,76,NA,0.00730914997292907,0.0200527704485488,2.17142857142857,NA,4,569,1241,282,NA,569,270,1.10740740740741,0.22,NA,0.76,0.77,0.52,0.03,0.22,NA,0.52,0.03,2066233
"VERNON COUNTY",2020-09-24,3811,2147,164,NA,17160,30515,22545,22405,90,214,53,NA,0.0241870464928783,0.110708742886705,0.477477477477477,NA,4,569,1241,282,NA,569,270,1.10740740740741,0.22,NA,0.76,0.77,0.56,0.04,0.22,NA,0.56,0.04,2066233
"VERNON COUNTY",2020-09-25,3954,2397,220,NA,17160,30515,22545,22405,143,250,56,NA,0.0375229598530569,0.116441546343735,0.341463414634146,NA,4,569,1241,282,NA,569,270,1.10740740740741,0.23,NA,0.76,0.77,0.61,0.06,0.23,NA,0.61,0.06,2066233
"VERNON COUNTY",2020-09-26,3963,2417,278,NA,17160,30515,22545,22405,9,20,58,NA,0.00227617602427921,0.00834376303712975,0.263636363636364,NA,4,569,1241,282,NA,569,270,1.10740740740741,0.23,NA,0.76,0.77,0.61,0.07,0.23,NA,0.61,0.07,2066233
"VERNON COUNTY",2020-09-27,4107,2851,282,NA,17160,30515,22545,22405,144,434,4,NA,0.036336109008327,0.179561439801407,0.0143884892086331,NA,4,569,1241,282,NA,569,270,1.10740740740741,0.24,NA,0.76,0.77,0.69,0.07,0.24,NA,0.69,0.07,2066233
"VERNON COUNTY",2020-09-28,4113,2850,282,NA,17160,30515,22545,22405,6,-1,0,NA,0.0014609203798393,-0.000350754121360926,0,NA,5,360,688,517,NA,360,569,-0.367311072056239,0.24,NA,0.76,0.77,0.69,0.07,0.24,NA,0.69,0.07,2066233
"VERNON COUNTY",2020-09-29,4136,2873,387,NA,17160,30515,22545,22405,23,23,105,NA,0.00559202528567955,0.00807017543859649,0.372340425531915,NA,5,360,688,517,NA,360,569,-0.367311072056239,0.24,NA,0.76,0.77,0.69,0.09,0.24,NA,0.69,0.09,2066233
"VERNON COUNTY",2020-09-30,4151,2878,426,NA,17160,30515,22545,22405,15,5,39,NA,0.00362669245647969,0.00174034110685694,0.10077519379845,NA,5,360,688,517,NA,360,569,-0.367311072056239,0.24,NA,0.76,0.77,0.69,0.1,0.24,NA,0.69,0.1,2066233
"VERNON COUNTY",2020-10-01,4171,2899,442,NA,17160,30515,22545,22405,20,21,16,NA,0.00481811611659841,0.00729673384294649,0.0375586854460094,NA,5,360,688,517,NA,360,569,-0.367311072056239,0.24,NA,0.76,0.77,0.7,0.11,0.24,NA,0.7,0.11,2066233
"VERNON COUNTY",2020-10-02,4304,3217,514,NA,17160,30515,22545,22405,133,318,72,NA,0.0318868376888036,0.109692997585374,0.16289592760181,NA,5,360,688,517,NA,360,569,-0.367311072056239,0.25,NA,0.76,0.77,0.75,0.12,0.25,NA,0.75,0.12,2066233
"VERNON COUNTY",2020-10-03,4365,3293,626,NA,17160,30515,22545,22405,61,76,112,NA,0.0141728624535316,0.0236244948709978,0.217898832684825,NA,5,360,688,517,NA,360,569,-0.367311072056239,0.25,NA,0.76,0.77,0.75,0.14,0.25,NA,0.75,0.14,2066233
"VERNON COUNTY",2020-10-04,4467,3539,799,NA,17160,30515,22545,22405,102,246,173,NA,0.0233676975945017,0.0747039174005466,0.276357827476038,NA,5,360,688,517,NA,360,569,-0.367311072056239,0.26,NA,0.76,0.77,0.79,0.18,0.26,NA,0.79,0.18,2066233
"VERNON COUNTY",2020-10-05,4478,3540,805,NA,17160,30515,22545,22405,11,1,6,NA,0.00246250279829863,0.000282565696524442,0.00750938673341677,NA,6,336,719,701,NA,336,360,-0.0666666666666667,0.26,NA,0.76,0.77,0.79,0.18,0.26,NA,0.79,0.18,2066233
"VERNON COUNTY",2020-10-06,4518,3672,1150,NA,17160,30515,22545,22405,40,132,345,NA,0.00893255917820455,0.0372881355932203,0.428571428571429,NA,6,336,719,701,NA,336,360,-0.0666666666666667,0.26,NA,0.76,0.77,0.81,0.25,0.26,NA,0.81,0.25,2066233
"VERNON COUNTY",2020-10-07,4645,3916,1200,NA,17160,30515,22545,22405,127,244,50,NA,0.0281097830898628,0.0664488017429194,0.0434782608695652,NA,6,336,719,701,NA,336,360,-0.0666666666666667,0.27,NA,0.76,0.77,0.84,0.26,0.27,NA,0.84,0.26,2066233
"VERNON COUNTY",2020-10-08,4715,4015,1356,NA,17160,30515,22545,22405,70,99,156,NA,0.0150699677072121,0.0252808988764045,0.13,NA,6,336,719,701,NA,336,360,-0.0666666666666667,0.27,NA,0.76,0.77,0.85,0.29,0.27,NA,0.85,0.29,2066233
"VERNON COUNTY",2020-10-09,4730,4036,1394,NA,17160,30515,22545,22405,15,21,38,NA,0.0031813361611877,0.00523038605230386,0.028023598820059,NA,6,336,719,701,NA,336,360,-0.0666666666666667,0.28,NA,0.76,0.77,0.85,0.29,0.28,NA,0.85,0.29,2066233
"VERNON COUNTY",2020-10-10,4746,4052,1421,NA,17160,30515,22545,22405,16,16,27,NA,0.00338266384778013,0.00396432111000991,0.0193687230989957,NA,6,336,719,701,NA,336,360,-0.0666666666666667,0.28,NA,0.76,0.77,0.85,0.3,0.28,NA,0.85,0.3,2066233
"VERNON COUNTY",2020-10-11,4803,4258,1500,NA,17160,30515,22545,22405,57,206,79,NA,0.0120101137800253,0.0508390918065153,0.055594651653765,NA,6,336,719,701,NA,336,360,-0.0666666666666667,0.28,NA,0.76,0.77,0.89,0.31,0.28,NA,0.89,0.31,2066233
"VERNON COUNTY",2020-10-12,4806,4259,1500,NA,17160,30515,22545,22405,3,1,0,NA,0.000624609618988132,0.000234852043212776,0,NA,7,285,563,922,NA,285,336,-0.151785714285714,0.28,NA,0.76,0.77,0.89,0.31,0.28,NA,0.89,0.31,2066233
"VERNON COUNTY",2020-10-13,4820,4276,1525,NA,17160,30515,22545,22405,14,17,25,NA,0.0029130253849355,0.00399154731157549,0.0166666666666667,NA,7,285,563,922,NA,285,336,-0.151785714285714,0.28,NA,0.76,0.77,0.89,0.32,0.28,NA,0.89,0.32,2066233
"VERNON COUNTY",2020-10-14,4835,4424,1602,NA,17160,30515,22545,22405,15,148,77,NA,0.00311203319502075,0.0346117867165575,0.0504918032786885,NA,7,285,563,922,NA,285,336,-0.151785714285714,0.28,NA,0.76,0.77,0.91,0.33,0.28,NA,0.91,0.33,2066233
"VERNON COUNTY",2020-10-15,4838,4452,1642,NA,17160,30515,22545,22405,3,28,40,NA,0.00062047569803516,0.00632911392405063,0.0249687890137328,NA,7,285,563,922,NA,285,336,-0.151785714285714,0.28,NA,0.76,0.77,0.92,0.34,0.28,NA,0.92,0.34,2066233
"VERNON COUNTY",2020-10-16,4903,4522,1758,NA,17160,30515,22545,22405,65,70,116,NA,0.0134353038445639,0.0157232704402516,0.0706455542021924,NA,7,285,563,922,NA,285,336,-0.151785714285714,0.29,NA,0.76,0.77,0.92,0.36,0.29,NA,0.92,0.36,2066233
"VERNON COUNTY",2020-10-17,4945,4585,2003,NA,17160,30515,22545,22405,42,63,245,NA,0.00856618396899857,0.0139318885448916,0.139362912400455,NA,7,285,563,922,NA,285,336,-0.151785714285714,0.29,NA,0.76,0.77,0.93,0.41,0.29,NA,0.93,0.41,2066233
"VERNON COUNTY",2020-10-18,5088,4821,2422,NA,17160,30515,22545,22405,143,236,419,NA,0.0289180990899899,0.0514721919302072,0.209186220668997,NA,7,285,563,922,NA,285,336,-0.151785714285714,0.3,NA,0.76,0.77,0.95,0.48,0.3,NA,0.95,0.48,2066233
"VERNON COUNTY",2020-10-19,5166,4917,2578,NA,17160,30515,22545,22405,78,96,156,NA,0.0153301886792453,0.0199128811449907,0.0644095788604459,NA,8,279,212,813,NA,279,285,-0.0210526315789474,0.3,NA,0.76,0.77,0.95,0.5,0.3,NA,0.95,0.5,2066233
"VERNON COUNTY",2020-10-20,5220,4958,2722,NA,17160,30515,22545,22405,54,41,144,NA,0.0104529616724739,0.00833841773439089,0.0558572536850272,NA,8,279,212,813,NA,279,285,-0.0210526315789474,0.3,NA,0.76,0.77,0.95,0.52,0.3,NA,0.95,0.52,2066233
"VERNON COUNTY",2020-10-21,5232,4971,2749,47,17160,30515,22545,22405,12,13,27,NA,0.00229885057471264,0.00262202501008471,0.00991917707567965,NA,8,279,212,813,NA,279,285,-0.0210526315789474,0.3,0,0.76,0.77,0.95,0.53,0.3,0,0.95,0.53,2066233
"VERNON COUNTY",2020-10-22,5259,4896,2824,95,17160,30515,22545,22405,27,-75,75,48,0.0051605504587156,-0.0150875075437538,0.0272826482357221,1.02127659574468,8,279,212,813,NA,279,285,-0.0210526315789474,0.31,0.01,0.76,0.77,0.93,0.54,0.31,0.01,0.93,0.54,2066233
"VERNON COUNTY",2020-10-23,5270,4907,2877,142,17160,30515,22545,22405,11,11,53,47,0.00209165240540027,0.00224673202614379,0.0187677053824363,0.494736842105263,8,279,212,813,NA,279,285,-0.0210526315789474,0.31,0.01,0.76,0.77,0.93,0.55,0.31,0.01,0.93,0.55,2066233
"VERNON COUNTY",2020-10-24,5274,4917,2923,191,17160,30515,22545,22405,4,10,46,49,0.000759013282732448,0.00203790503362543,0.0159888773027459,0.345070422535211,8,279,212,813,NA,279,285,-0.0210526315789474,0.31,0.01,0.76,0.77,0.93,0.55,0.31,0.01,0.93,0.55,2066233
"VERNON COUNTY",2020-10-25,5367,5033,3235,228,17160,30515,22545,22405,93,116,312,37,0.0176336746302617,0.0235916209070571,0.106739651043449,0.193717277486911,8,279,212,813,NA,279,285,-0.0210526315789474,0.31,0.01,0.76,0.77,0.94,0.6,0.31,0.01,0.94,0.6,2066233
"VERNON COUNTY",2020-10-26,5426,5114,3399,347,17160,30515,22545,22405,59,81,164,119,0.0109931060182597,0.0160937810451023,0.0506955177743431,0.521929824561403,9,50,117,613,567,50,279,-0.82078853046595,0.32,0.02,0.76,0.77,0.94,0.63,0.32,0.02,0.94,0.63,2066233
"VERNON COUNTY",2020-10-27,5427,5126,3477,412,17160,30515,22545,22405,1,12,78,65,0.000184297825285662,0.00234649980445835,0.0229479258605472,0.187319884726225,9,50,117,613,567,50,279,-0.82078853046595,0.32,0.02,0.76,0.77,0.94,0.64,0.32,0.02,0.94,0.64,2066233
"VERNON COUNTY",2020-10-28,5435,5138,3583,484,17160,30515,22545,22405,8,12,106,72,0.00147411092684725,0.00234100663285213,0.0304860511935577,0.174757281553398,9,50,117,613,567,50,279,-0.82078853046595,0.32,0.03,0.76,0.77,0.95,0.66,0.32,0.03,0.95,0.66,2066233
"VERNON COUNTY",2020-10-29,5445,5148,3669,564,17160,30515,22545,22405,10,10,86,80,0.00183992640294388,0.00194628260023355,0.0240022327658387,0.165289256198347,9,50,117,613,567,50,279,-0.82078853046595,0.32,0.03,0.76,0.77,0.95,0.67,0.32,0.03,0.95,0.67,2066233
"VERNON COUNTY",2020-10-30,5425,5146,3722,664,17160,30515,22545,22405,-20,-2,53,100,-0.00367309458218549,-0.000388500388500389,0.014445352957209,0.177304964539007,9,50,117,613,567,50,279,-0.82078853046595,0.32,0.04,0.76,0.77,0.95,0.69,0.32,0.04,0.95,0.69,2066233
"VERNON COUNTY",2020-10-31,5408,5139,3786,764,17160,30515,22545,22405,-17,-7,64,100,-0.00313364055299539,-0.00136027982899339,0.0171950564212789,0.150602409638554,9,50,117,613,567,50,279,-0.82078853046595,0.32,0.04,0.76,0.77,0.95,0.7,0.32,0.04,0.95,0.7,2066233
"VERNON COUNTY",2020-11-01,5417,5150,3848,795,17160,30515,22545,22405,9,11,62,31,0.00166420118343195,0.00214049425958358,0.0163761225567882,0.0405759162303665,9,50,117,613,567,50,279,-0.82078853046595,0.32,0.05,0.76,0.77,0.95,0.71,0.32,0.05,0.95,0.71,2066233
"VERNON COUNTY",2020-11-02,5391,5147,3998,937,17160,30515,22545,22405,-26,-3,150,142,-0.00479970463356101,-0.00058252427184466,0.038981288981289,0.178616352201258,10,-26,-3,150,142,-26,50,-1.52,0.31,0.05,0.76,0.77,0.95,0.74,0.31,0.05,0.95,0.74,2066233
"VILAS COUNTY",2020-09-01,4286,NA,NA,NA,16534,21595,18040,17915,0,0,0,0,NA,NA,NA,NA,1,103,NA,NA,NA,103,NA,NA,0.26,NA,0.92,0.92,NA,NA,0.26,NA,NA,NA,2066233
"VILAS COUNTY",2020-09-02,4317,NA,NA,NA,16534,21595,18040,17915,31,NA,NA,NA,0.00723285114325712,NA,NA,NA,1,103,NA,NA,NA,103,NA,NA,0.26,NA,0.92,0.92,NA,NA,0.26,NA,NA,NA,2066233
"VILAS COUNTY",2020-09-03,4354,NA,NA,NA,16534,21595,18040,17915,37,NA,NA,NA,0.00857076673615937,NA,NA,NA,1,103,NA,NA,NA,103,NA,NA,0.26,NA,0.92,0.92,NA,NA,0.26,NA,NA,NA,2066233
"VILAS COUNTY",2020-09-04,4389,NA,NA,NA,16534,21595,18040,17915,35,NA,NA,NA,0.00803858520900321,NA,NA,NA,1,103,NA,NA,NA,103,NA,NA,0.27,NA,0.92,0.92,NA,NA,0.27,NA,NA,NA,2066233
"VILAS COUNTY",2020-09-07,4468,NA,NA,NA,16534,21595,18040,17915,79,NA,NA,NA,0.0179995443153338,NA,NA,NA,2,327,NA,NA,NA,327,103,2.1747572815534,0.27,NA,0.92,0.92,NA,NA,0.27,NA,NA,NA,2066233
"VILAS COUNTY",2020-09-08,4489,NA,NA,NA,16534,21595,18040,17915,21,NA,NA,NA,0.00470008952551477,NA,NA,NA,2,327,NA,NA,NA,327,103,2.1747572815534,0.27,NA,0.92,0.92,NA,NA,0.27,NA,NA,NA,2066233
"VILAS COUNTY",2020-09-09,4557,NA,NA,NA,16534,21595,18040,17915,68,NA,NA,NA,0.0151481398975273,NA,NA,NA,2,327,NA,NA,NA,327,103,2.1747572815534,0.28,NA,0.92,0.92,NA,NA,0.28,NA,NA,NA,2066233
"VILAS COUNTY",2020-09-10,4669,NA,NA,NA,16534,21595,18040,17915,112,NA,NA,NA,0.0245775729646697,NA,NA,NA,2,327,NA,NA,NA,327,103,2.1747572815534,0.28,NA,0.92,0.92,NA,NA,0.28,NA,NA,NA,2066233
"VILAS COUNTY",2020-09-11,4707,NA,NA,NA,16534,21595,18040,17915,38,NA,NA,NA,0.00813878774898265,NA,NA,NA,2,327,NA,NA,NA,327,103,2.1747572815534,0.28,NA,0.92,0.92,NA,NA,0.28,NA,NA,NA,2066233
"VILAS COUNTY",2020-09-12,4716,NA,NA,NA,16534,21595,18040,17915,9,NA,NA,NA,0.00191204588910134,NA,NA,NA,2,327,NA,NA,NA,327,103,2.1747572815534,0.29,NA,0.92,0.92,NA,NA,0.29,NA,NA,NA,2066233
